UKPRN,Provider,Subject Code,Subject,Level,Question Number,Answered 1,Answered 2,Answered 3,Answered 4,Answered 5,N/A,Confidence interval-min,Agree,Confidence interval-max,Response,Sample Size
10007789,The University of East Anglia,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0603,0.1207,0.3103,0.3448,0.1638,9,0.4095,0.5086,0.6070,116,151
10007789,The University of East Anglia,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0080,0.0240,0.0400,0.3760,0.5520,0,0.8608,0.9280,0.9641,125,151
10007789,The University of East Anglia,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0140,0.0260,0.0640,0.4580,0.4380,0,0.8217,0.8960,0.9415,125,151
10007789,The University of East Anglia,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0133,0.0027,0.0747,0.3120,0.5973,0,0.8378,0.9093,0.9512,125,151
10007789,The University of East Anglia,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0440,0.1400,0.1780,0.4600,0.1780,0,0.5413,0.6380,0.7247,125,151
10007789,The University of East Anglia,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0108,0.0390,0.1129,0.4409,0.3965,11,0.7534,0.8374,0.8967,124,151
10007789,The University of East Anglia,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0160,0.0880,0.0827,0.5600,0.2533,2,0.7269,0.8133,0.8771,125,151
10007789,The University of East Anglia,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0160,0.0240,0.0707,0.4467,0.4427,4,0.8138,0.8893,0.9366,125,151
10007789,The University of East Anglia,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0160,0.0320,0.0800,0.2800,0.5920,0,0.7934,0.8720,0.9236,125,151
10007789,The University of East Anglia,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0133,0.0440,0.0773,0.4013,0.4640,1,0.7857,0.8653,0.9185,125,151
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0000,0.1250,0.1563,0.5313,0.1875,0,0.5272,0.7188,0.8541,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0000,0.0313,0.0625,0.6250,0.2813,0,0.7375,0.9063,0.9708,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0000,0.0000,0.0938,0.1875,0.7188,0,0.7375,0.9063,0.9708,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0000,0.0313,0.1563,0.2188,0.5938,0,0.6270,0.8125,0.9178,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0000,0.0313,0.1250,0.4375,0.4063,0,0.6623,0.8438,0.9370,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0000,0.0000,0.0313,0.3750,0.5938,0,0.8220,0.9688,0.9952,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0000,0.0000,0.0000,0.2500,0.7500,0,0.8717,1.0000,1.0000,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0313,0.1250,0.1563,0.3438,0.3438,0,0.4957,0.6875,0.8312,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0313,0.2188,0.2188,0.3438,0.1875,0,0.3485,0.5313,0.7060,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0938,0.1250,0.1250,0.2813,0.3750,0,0.4649,0.6563,0.8075,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0000,0.0625,0.1875,0.4688,0.2813,0,0.5596,0.7500,0.8763,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0000,0.0000,0.1563,0.3750,0.4688,0,0.6623,0.8438,0.9370,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0313,0.0625,0.1250,0.3750,0.4063,0,0.5928,0.7813,0.8976,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0000,0.0313,0.1250,0.5000,0.3438,0,0.6623,0.8438,0.9370,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0625,0.1875,0.1250,0.4375,0.1875,0,0.4348,0.6250,0.7831,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0938,0.0938,0.1250,0.4063,0.2813,0,0.4957,0.6875,0.8312,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0625,0.0625,0.1250,0.6250,0.1250,0,0.5596,0.7500,0.8763,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0313,0.0000,0.1563,0.3438,0.4688,0,0.6270,0.8125,0.9178,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0000,0.0000,0.1667,0.2333,0.6000,2,0.6436,0.8333,0.9326,30,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0000,0.0313,0.0625,0.4063,0.5000,0,0.7375,0.9063,0.9708,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0000,0.0938,0.0625,0.2500,0.5938,0,0.6623,0.8438,0.9370,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0000,0.0000,0.1250,0.2813,0.5938,0,0.6991,0.8750,0.9547,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0313,0.0000,0.1250,0.3438,0.5000,0,0.6623,0.8438,0.9370,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.1875,0.1563,0.1563,0.2188,0.2813,0,0.3209,0.5000,0.6791,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.1250,0.1875,0.1563,0.3750,0.1563,0,0.3485,0.5313,0.7060,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0323,0.0645,0.3548,0.3226,0.2258,1,0.3612,0.5484,0.7228,31,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0000,0.0625,0.1563,0.3438,0.4375,0,0.5928,0.7813,0.8976,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0000,0.0469,0.1172,0.3906,0.4453,0,0.6534,0.8359,0.9323,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0000,0.0104,0.0521,0.3542,0.5833,0,0.7781,0.9375,0.9847,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0391,0.1328,0.1719,0.3594,0.2969,0,0.4649,0.6563,0.8075,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0104,0.0313,0.1354,0.4167,0.4063,0,0.6386,0.8229,0.9244,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0729,0.1146,0.1250,0.4896,0.1979,0,0.4957,0.6875,0.8312,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0104,0.0104,0.1302,0.3333,0.5156,2,0.6684,0.8490,0.9400,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0000,0.0469,0.0938,0.2656,0.5938,0,0.6805,0.8594,0.9460,32,42
10007768,The University of Lancaster,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.1146,0.1146,0.1458,0.3125,0.3125,0,0.4348,0.6250,0.7831,32,42
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0000,0.0063,0.0316,0.6835,0.2785,0,0.9135,0.9620,0.9838,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0000,0.0127,0.0506,0.6203,0.3165,0,0.8808,0.9367,0.9674,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0000,0.0000,0.0127,0.1646,0.8228,0,0.9496,0.9873,0.9969,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0000,0.0000,0.0570,0.3734,0.5696,0,0.8888,0.9430,0.9717,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0127,0.0380,0.0759,0.4114,0.4620,0,0.8050,0.8734,0.9202,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0063,0.0063,0.0633,0.4114,0.5127,0,0.8651,0.9241,0.9585,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0000,0.0000,0.0127,0.1772,0.8101,0,0.9496,0.9873,0.9969,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0063,0.0759,0.0759,0.4557,0.3861,0,0.7690,0.8418,0.8947,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0063,0.0127,0.0759,0.5506,0.3544,0,0.8421,0.9051,0.9446,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0127,0.1519,0.1266,0.4494,0.2595,0,0.6253,0.7089,0.7803,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0063,0.0633,0.1519,0.5823,0.1962,0,0.6993,0.7785,0.8415,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0063,0.0000,0.0443,0.3987,0.5506,0,0.8969,0.9494,0.9759,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0127,0.0127,0.0886,0.4747,0.4114,0,0.8197,0.8861,0.9301,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0070,0.0280,0.1329,0.4825,0.3497,15,0.7540,0.8322,0.8891,143,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0127,0.0570,0.1076,0.5190,0.3038,0,0.7478,0.8228,0.8791,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0000,0.0446,0.0573,0.6306,0.2675,1,0.8336,0.8981,0.9394,157,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0000,0.0696,0.1646,0.4684,0.2975,0,0.6857,0.7658,0.8306,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0000,0.0190,0.0443,0.3987,0.5380,0,0.8808,0.9367,0.9674,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0000,0.0064,0.0573,0.3503,0.5860,1,0.8800,0.9363,0.9672,157,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0000,0.0127,0.0316,0.4114,0.5443,0,0.9051,0.9557,0.9799,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0063,0.0380,0.1392,0.3861,0.4304,0,0.7408,0.8165,0.8738,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0000,0.0000,0.0380,0.2532,0.7089,0,0.9135,0.9620,0.9838,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0063,0.0316,0.0316,0.2468,0.6835,0,0.8729,0.9304,0.9630,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0255,0.0573,0.0955,0.3631,0.4586,1,0.7463,0.8217,0.8783,157,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0127,0.0701,0.1083,0.4395,0.3694,1,0.7322,0.8089,0.8676,157,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0196,0.0915,0.2288,0.4641,0.1961,5,0.5734,0.6601,0.7373,153,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0000,0.0128,0.0321,0.3782,0.5769,2,0.9039,0.9551,0.9797,156,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0000,0.0047,0.0380,0.4604,0.4968,0,0.9072,0.9573,0.9809,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0063,0.0148,0.0506,0.3333,0.5949,0,0.8703,0.9283,0.9615,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0079,0.0759,0.1076,0.5095,0.2991,0,0.7321,0.8085,0.8671,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0084,0.0137,0.0886,0.4525,0.4367,15,0.8234,0.8892,0.9325,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0042,0.0580,0.1108,0.5380,0.2890,1,0.7525,0.8270,0.8826,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0000,0.0127,0.0443,0.3871,0.5559,1,0.8888,0.9430,0.9717,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0032,0.0190,0.0886,0.3196,0.5696,0,0.8234,0.8892,0.9325,158,274
10007795,The University of Leeds,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0148,0.0527,0.0781,0.3481,0.5063,2,0.7833,0.8544,0.9050,158,274
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0157,0.0262,0.0209,0.6702,0.2670,0,0.8876,0.9372,0.9657,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0157,0.0157,0.0366,0.5864,0.3455,0,0.8811,0.9319,0.9620,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0105,0.0000,0.0157,0.1518,0.8220,0,0.9352,0.9738,0.9897,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0052,0.0157,0.0785,0.3037,0.5969,0,0.8435,0.9005,0.9383,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0105,0.0366,0.0942,0.4084,0.4503,0,0.7953,0.8586,0.9047,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0105,0.0105,0.0366,0.3194,0.6230,0,0.8941,0.9424,0.9694,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0052,0.0052,0.0052,0.1780,0.8063,0,0.9501,0.9843,0.9952,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0524,0.1518,0.2304,0.3455,0.2199,0,0.4870,0.5654,0.6408,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0052,0.0628,0.1623,0.5026,0.2670,0,0.6975,0.7696,0.8288,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0366,0.1571,0.2408,0.3351,0.2304,0,0.4870,0.5654,0.6408,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0576,0.1414,0.2461,0.3665,0.1885,0,0.4766,0.5550,0.6307,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0105,0.0053,0.0789,0.4211,0.4842,1,0.8489,0.9053,0.9420,190,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0209,0.0314,0.0995,0.4921,0.3560,0,0.7835,0.8482,0.8961,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0170,0.0511,0.1364,0.4034,0.3920,15,0.7222,0.7955,0.8533,176,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0890,0.0890,0.1675,0.4660,0.1885,0,0.5769,0.6545,0.7246,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0209,0.0524,0.1309,0.5183,0.2775,0,0.7258,0.7958,0.8516,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0628,0.1518,0.1361,0.4031,0.2461,0,0.5715,0.6492,0.7197,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0105,0.0105,0.0842,0.3684,0.5263,1,0.8365,0.8947,0.9339,190,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0053,0.0159,0.0476,0.3175,0.6138,2,0.8799,0.9312,0.9616,189,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0000,0.0158,0.0421,0.3842,0.5579,1,0.8936,0.9421,0.9693,190,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0105,0.0995,0.1257,0.3455,0.4188,0,0.6919,0.7644,0.8242,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0000,0.0052,0.0314,0.2356,0.7277,0,0.9210,0.9634,0.9834,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0052,0.0209,0.0366,0.2827,0.6545,0,0.8876,0.9372,0.9657,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0209,0.0733,0.1361,0.3822,0.3874,0,0.6975,0.7696,0.8288,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0105,0.0838,0.1414,0.3717,0.3927,0,0.6919,0.7644,0.8242,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0571,0.0686,0.3600,0.3486,0.1657,16,0.4330,0.5143,0.5948,175,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0158,0.0263,0.0421,0.4105,0.5053,1,0.8614,0.9158,0.9501,190,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0118,0.0144,0.0380,0.4280,0.5079,0,0.8860,0.9359,0.9648,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0087,0.0175,0.0454,0.3019,0.6265,0,0.8768,0.9284,0.9594,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0380,0.1283,0.2199,0.3874,0.2264,0,0.5356,0.6139,0.6867,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0157,0.0279,0.1065,0.4450,0.4049,16,0.7855,0.8499,0.8975,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0576,0.0977,0.1449,0.4625,0.2373,0,0.6238,0.6998,0.7663,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0052,0.0140,0.0585,0.3604,0.5620,4,0.8694,0.9223,0.9549,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0052,0.0524,0.0785,0.2906,0.5733,0,0.8012,0.8639,0.9090,191,230
10007796,The University of Leicester,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0122,0.0593,0.1047,0.3455,0.4782,0,0.7563,0.8237,0.8756,191,230
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0237,0.1065,0.1302,0.5858,0.1538,0,0.6606,0.7396,0.8057,169,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0237,0.0473,0.1657,0.5858,0.1775,0,0.6858,0.7633,0.8265,169,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0118,0.0296,0.0769,0.4142,0.4675,0,0.8171,0.8817,0.9255,169,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0414,0.0769,0.1420,0.4201,0.3195,0,0.6606,0.7396,0.8057,169,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0355,0.1006,0.1420,0.4083,0.3136,0,0.6419,0.7219,0.7899,169,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0355,0.0533,0.1361,0.4497,0.3254,0,0.6985,0.7751,0.8368,169,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0118,0.0118,0.0473,0.3373,0.5917,0,0.8735,0.9290,0.9612,169,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.1006,0.1243,0.2012,0.3609,0.2130,0,0.4905,0.5740,0.6534,169,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0888,0.1065,0.1243,0.4675,0.2130,0,0.5987,0.6805,0.7525,169,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0893,0.1607,0.1548,0.4226,0.1726,1,0.5116,0.5952,0.6737,168,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0355,0.1834,0.2189,0.4083,0.1538,0,0.4787,0.5621,0.6421,169,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0536,0.1071,0.1667,0.4226,0.2500,1,0.5903,0.6726,0.7455,168,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0651,0.1598,0.2012,0.4260,0.1479,0,0.4905,0.5740,0.6534,169,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0621,0.1801,0.2236,0.3851,0.1491,8,0.4491,0.5342,0.6173,161,257
10006842,The University of Liverpool,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.1243,0.2308,0.1893,0.3550,0.1006,0,0.3748,0.4556,0.5388,169,257
